171043|1|17|43|2|22|8|2|2|1|1|1|1|4|4|1|0|1|1|1|1|0|0|0|1|3|1|1|1|2|4|1|2|3|1|0|joy|4|4|1710431|When my boyfriend came back after being away for 10 days.|1|;;
171043|1|17|43|2|22|8|2|2|1|1|2|4|1|4|3|1|0|0|0|0|0|0|0|0|1|3|3|1|3|1|1|1|1|0|1|fear|1|4|1710432|When I was sitting in a car next to a man who was masturbating.|1|;;
171043|1|17|43|2|22|8|2|2|1|1|3|2|4|4|1|1|1|1|1|0|0|1|0|1|1|3|3|3|2|1|2|2|1|0|1|anger|4|4|1710433|When my mother told things to my sister, which I told my mother ла in confindence.|1|;;
171043|1|17|43|2|22|8|2|2|1|1|4|1|3|4|2|1|1|2|1|0|1|0|1|2|2|3|1|2|1|5|0|1|3|0|2|sadness|3|4|1710434|Tonight in bed when I realised how bad my relationship with my ла friend was.|1|;;
171043|1|17|43|2|22|8|2|2|1|1|5|3|2|4|1|2|1|1|1|0|0|0|1|1|1|3|2|0|4|3|1|0|0|2|2|disgust|2|4|1710435|When I was in Eindhoven on an Exhibition of Hernan Nitsche, who ла made paintings with real blood. There were also photographs about ла the killing of cows.|1|;;
171043|1|17|43|2|22|8|2|2|1|1|6|3|4|4|0|1|0|1|1|0|1|0|0|2|2|3|3|1|1|5|2|1|1|0|2|shame|4|4|1710436|When I made an end on a relationship after three years.|1|;;
171043|1|17|43|2|22|8|2|2|1|1|7|2|4|4|1|1|0|1|1|0|1|0|0|2|3|3|3|1|1|2|2|1|1|0|2|guilt|4|4|1710437|That I didn't want my friend to leave on holiday for 10 days ла because I thought I would miss him. I was constantly trying to ла persuade him.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|1|1|1|1|0|0|1|3|0|1|0|0|0|1|2|1|1|1|1|4|1|3|3|2|0|joy|1|1|1710441|When I was making music together with my friend. It sounded very ла good and we were very satisfied.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|2|3|3|2|1|0|0|0|1|0|0|0|1|1|1|3|0|1|4|5|0|2|3|3|0|fear|3|2|1710442|When my cat ran under a car and came home wounded. He could ла hardly walk. I didn't dare to go to a veterinarian because I was ла afraid he would kill him.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|3|2|3|3|2|0|0|2|1|0|0|1|1|2|1|3|3|1|4|1|0|2|2|1|0|anger|3|3|1710443|I had to unscrew something on my car. I didn't succeed after two ла afternoons of trying. A feeling of anger built up itself.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|4|4|2|4|0|0|0|1|1|0|1|0|0|1|2|3|3|1|2|1|1|1|1|0|1|sadness|2|4|1710444|Losing my girlfriend who made an end to our relationship. By this ла I lost an important source of support, certainty and joyful ла moments. I cried very intensly when that happened.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|5|1|1|3|0|0|1|3|0|0|0|0|0|1|1|1|2|1|3|4|1|2|2|0|0|disgust|1|3|1710445|A few days ago I saw two dandy girls of my age. I disliked their ла clothes and their way of doing.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|6|2|1|1|0|1|0|2|1|1|0|0|0|2|2|3|3|1|1|5|1|2|2|0|1|shame|1|1|1710446|During carnaval I danced for a few minutes normally I don't dance ла because I am rigid in my moving around during a dance, I stopped ла very soon.|1|;;
171044|1|17|44|1|21|8|2|5|5|1|7|2|4|1|1|0|0|0|0|0|0|0|0|1|3|3|0|1|1|5|1|2|1|0|0|guilt|4|1|1710447|I had a girlfriend which I used to call regularly. Then I didn't ла phone her for a while. At a certain moment I felt a little ла tension which became worse.|1|;;
171045|1|17|45|1|23|2|2|2|2|1|1|2|1|4|1|0|0|2|0|1|1|0|0|1|1|1|1|1|1|4|1|3|2|1|1|joy|1|4|1710451|At an important moment in a volleyball game we made a point and ла by this we won a set from a much stronger competitor.|1|;;
171045|1|17|45|1|23|2|2|2|2|1|2|4|1|2|2|0|0|0|0|0|0|0|0|1|2|3|2|2|3|2|1|1|2|0|0|fear|1|2|1710452|When I went out with my dog in a forest late at night when we ла were on a camping.|1|;;
171045|1|17|45|1|23|2|2|2|2|1|3|1|1|3|1|0|2|0|1|0|0|0|0|1|1|3|3|1|2|1|2|2|2|0|0|anger|1|3|1710453|I had an appointment with someone at a certain time. The other ла person didn't appear.|1|;;
191002|1|19|2|1|19|2|2|6|1|3|2|4|2|3|1|1|0|1|0|0|0|0|1|3|2|3|2|0|0|5|1|2|0|1|1|fear|2|3|1910022|When I entered the operation theatre and underwent a difficult ла operation.|1|;;
191002|1|19|2|1|19|2|2|6|1|3|3|2|2|3|1|0|0|0|0|0|0|0|0|2|1|3|3|3|2|3|2|2|1|0|0|anger|2|3|1910023|When my friends left without waiting for me, after we had arranged ла to go out together.|1|;;
191002|1|19|2|1|19|2|2|6|1|3|4|4|4|4|0|0|0|0|0|0|0|0|0|2|1|3|2|3|2|2|2|1|1|0|0|sadness|4|4|1910024|When they gave away my dog to other people without my knowledge.|1|;;
191002|1|19|2|1|19|2|2|6|1|3|5|4|1|4|0|1|0|0|0|0|0|0|0|2|3|3|2|1|1|3|2|3|2|0|1|disgust|1|4|1910025|When I had to eat scraps from a dust-bin, because of a bet.|1|;;
191002|1|19|2|1|19|2|2|6|1|3|6|4|2|4|1|0|0|0|0|0|0|0|0|3|1|3|2|2|4|4|1|2|2|0|0|shame|2|4|1910026|At the airport, eighty beer cans that I was carrying in a ла bag spread all around while I was going through the metal ла detector.|1|;;
191002|1|19|2|1|19|2|2|6|1|3|7|2|1|3|1|1|0|1|0|0|0|0|1|3|1|3|3|1|1|5|2|2|2|0|1|guilt|1|3|1910027|When I took a car which was not mine, and suddenly it stopped ла working.|1|;;
191003|1|19|3|1|20|2|2|4|1|3|1|1|3|3|1|0|0|3|0|1|0|0|1|1|2|1|2|1|3|2|2|3|1|0|0|joy|3|3|1910031|When the Real Madrid team of basket ball qualified for the final ла of the Europe Cup at Athens.|1|;;
191003|1|19|3|1|20|2|2|4|1|3|2|3|1|2|0|1|0|1|0|0|0|0|0|2|1|2|3|1|0|4|2|1|2|0|1|fear|1|2|1910032|On the scenic railway at the fairground.|1|;;
191003|1|19|3|1|20|2|2|4|1|3|3|3|1|2|1|0|0|0|1|0|0|0|0|1|3|0|2|1|3|4|2|1|2|1|0|anger|1|2|1910033|At having an argument with a stranger, in the street.|1|;;
191003|1|19|3|1|20|2|2|4|1|3|4|1|4|2|0|1|0|0|0|0|0|0|0|2|2|3|0|0|4|5|1|2|1|0|1|sadness|4|2|1910034|[ The same as in guilt.]|1|;;
191003|1|19|3|1|20|2|2|4|1|3|5|2|1|3|0|1|0|0|0|0|0|0|0|2|1|3|2|0|3|4|3|2|2|0|1|disgust|1|3|1910035|When I entered a toilet in a bar and it stank.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|1|4|4|2|0|0|0|1|0|0|0|0|0|1|3|1|2|1|3|4|0|0|3|3|0|joy|4|2|1910461|The day I finished my military service.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|2|4|2|3|1|0|0|0|0|0|0|0|0|1|1|3|0|2|0|1|2|2|0|1|0|fear|2|3|1910462|When I was a child, one day, I was going home late at night and I ла did not notice an uncovered man hole and fell in it.  I was in there for ла several minutes.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|3|4|2|1|0|0|0|1|0|0|0|0|1|0|1|3|0|3|2|5|0|0|1|0|0|anger|2|1|1910463|One day, when I was a child, my grandmother shut me up in a room.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|4|4|4|3|0|0|0|0|1|0|0|0|1|2|2|3|3|1|1|1|2|2|1|0|0|sadness|4|3|1910464|The day I left my first girlfriend.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|5|4|1|2|0|1|0|1|0|1|0|0|1|1|1|3|2|0|0|3|0|2|0|0|1|disgust|1|2|1910465|One day I was in the countryside with several friends, and we ла began to eat figs, after we were all full we noticed that all the ла figs were full of worms.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|6|4|1|2|0|0|0|1|0|1|0|0|0|2|1|3|2|0|4|4|0|2|2|2|0|shame|1|2|1910466|When I got my fingers stuck in one of the side holes of the door, ла in the tube.|1|;;
191046|1|19|46|1|22|8|2|4|1|1|7|4|3|2|0|1|0|1|0|0|1|0|0|2|1|3|3|0|1|1|2|1|2|0|2|guilt|3|2|1910467|I ran over my dog with a bicycle when I was carrying him tied to ла the handle bar.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|1|4|3|4|3|1|1|1|1|1|0|0|1|1|2|1|1|3|1|4|0|3|2|3|1|joy|3|4|1910471|When I won the first prize in a cross country race.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|2|4|4|4|4|0|1|2|0|0|0|0|0|2|1|3|3|0|3|1|0|1|1|3|0|fear|4|4|1910472|I found myself involved in a fight in which a person died and I ла had to intervene with some risk.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|3|4|2|3|3|0|0|3|0|0|0|0|0|1|2|3|3|3|1|4|1|2|2|3|0|anger|2|3|1910473|An argument among friends in which my opinions on the way to ла spend spare time were disapproved.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|4|4|4|1|1|0|0|1|0|1|0|0|0|2|3|3|3|0|4|1|0|3|3|0|0|sadness|4|1|1910474|I was forced to leave an unforgettable friend.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|5|4|1|2|0|0|0|0|1|0|0|0|0|2|2|3|2|0|3|5|1|3|2|2|0|disgust|1|2|1910475|I saw the gare of a prison.  This gare and the building were in ла deplorable condition and were full of rubbish.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|6|4|1|4|3|0|1|3|0|1|0|0|0|3|1|3|2|1|1|4|1|1|1|1|0|shame|1|4|1910476|A mishap suffered on misinterpreting a girl's proposition.|1|;;
191047|1|19|47|1|24|8|2|5|1|1|7|4|4|4|0|0|0|1|1|0|1|0|0|3|1|3|3|0|1|1|0|1|1|0|1|guilt|4|4|1910477|I thought that I could have avoided the above situation (the one ла in fear) if I had concentrated more on my work, which I hate.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|1|1|3|3|0|0|1|1|1|1|0|0|0|1|2|1|1|1|1|4|1|3|2|3|0|joy|3|3|1910481|When I passed the last exam, which I had doudts about.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|2|3|2|4|4|2|1|1|1|0|0|0|0|2|3|3|0|0|1|1|1|2|2|0|2|fear|2|4|1910482|Before I had a tooth pulled out.  I was very upset and ill.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|3|1|3|3|1|0|0|1|0|0|0|0|0|1|2|3|3|2|4|1|2|2|1|2|0|anger|3|3|1910483|When the Real Madrid football team lost against the inter in the ла U.E.F.A cup.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|4|1|3|3|0|1|0|1|0|0|0|0|0|2|2|3|0|2|4|4|1|2|2|1|1|sadness|3|3|1910484|When my dog died.  I had reared it for nearly three years.  It ла had been ill for several days and had not eaten anything.  One ла morning I found it dead.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|5|3|1|3|0|2|0|1|0|0|0|0|0|3|1|3|3|2|4|2|1|2|2|1|2|disgust|1|3|1910485|On a trip to Santander a child sitting beside me fell ill and ла started to vomit, seeing this made me feel very bad.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|6|2|1|3|4|1|2|1|1|0|0|0|1|3|1|3|3|3|3|4|2|2|2|0|1|shame|1|3|1910486|I fell down in the bus when it braked suddenly and everybody ла started looking at me.|1|;;
191048|1|19|48|1|21|2|2|4|1|1|7|2|3|4|2|1|0|2|1|0|0|0|1|2|2|3|3|2|4|1|2|1|0|0|1|guilt|3|4|1910487|When I finished a test type of exam and did not dare to answer ла any question, I doubted whether I would pass the exam  or not.|1|;;
191049|1|19|49|1|22|2|1|2|1|7|1|4|4|4|3|1|1|4|1|1|1|0|0|1|3|1|1|1|2|4|1|0|2|3|2|joy|4|4|1910491|When I was back home after a long time, meeting beloved people ла and close friends.|1|;;
171003|1|17|3|2|20|2|2|5|1|1|5|2|3|4|2|0|0|1|1|0|0|1|1|1|2|3|3|3|3|1|0|2|2|3|0|disgust|3|4|1710035|When I heard about the treatment of a friend in jail. Really ла inhuman. I never realised that such things also happen in the ла Netherlands.|1|;;
171003|1|17|3|2|20|2|2|5|1|1|6|2|1|1|1|0|0|1|0|0|0|0|0|2|1|2|2|0|1|4|0|0|0|2|0|shame|1|1|1710036|I cannot remember a situation in which I felt ashamed. I was ла eating with some people and a little boy I took care of. I warned ла him often not to knock down his glass of mild. When I took ла out his chair I knocked down my own glass.|1|;;
171003|1|17|3|2|20|2|2|5|1|1|7|4|4|4|2|0|0|1|1|0|0|0|1|1|1|2|3|0|1|5|0|0|0|0|0|guilt|4|4|1710037|My mother always took my side. That brought about quarrels with ла my father. I knew she didn't like that and I felt very sorry for ла that.|1|;;
171004|1|17|4|2|18|2|2|6|1|1|1|3|3|4|4|0|1|1|1|1|0|0|0|1|1|1|2|1|2|4|1|2|3|0|0|joy|3|4|1710041|When on holiday in Greece I called my best friend, she told me ла she passed the examinations and that she had been admitted to the ла study for speech therapy.|1|;;
171004|1|17|4|2|18|2|2|6|1|1|2|4|1|3|4|0|1|0|0|0|0|0|1|1|1|3|2|3|3|2|3|2|2|0|0|fear|1|3|1710042|Together with a little brother I biked on a lonely road in the ла Polder. Then we were annoyed by a boy on a motorbike: he ла took over, stopped, took over, etc. Then we saw he had something ла in his hand, we turned until we came across a man, who ла accompanied us.|1|;;
171004|1|17|4|2|18|2|2|6|1|1|3|2|1|2|3|0|0|0|0|0|0|1|0|3|1|3|3|2|2|3|2|2|1|0|0|anger|1|2|1710043|We lived with 3 persons in the loft of a house. It often occurred ла that other persons again and again climbed the stairs with much ла noise. When I was studying I couldn't concentrate and got angry.|1|;;
"171004|1|17|4|2|18|2|2|6|1|1|4|2|4|3|1|2|0|2|0|0|1|1|0|2|2|3|3|2|2|1|2|1|1|0|3|sadness|4|3|1710044|I partly colored my hair black. My mother didn't like it and ла reproached me to be a \subversive element\"". Later on she stated ла|that this was due to my friends. As I see it, this all resulted ла|from colouring my hair.""|1|";;
171004|1|17|4|2|18|2|2|6|1|1|5|3|1|3|0|1|1|2|0|0|0|0|0|2|1|3|2|2|3|4|2|2|2|0|1|disgust|1|3|1710045|I was shopping in Utrecht with friends, we also ate some chips ла and snacks in a snackbar, then we saw a shabby fellow. He took a ла cold half eaten croquette (a snack) from a rubbish bin and eat ла it.|1|;;
171004|1|17|4|2|18|2|2|6|1|1|6|1|1|2|1|0|2|1|0|1|0|0|0|2|2|3|2|0|1|2|0|2|1|0|0|shame|1|2|1710046|I had subscribed for this test. We were informed by our ла secretary where the test took place. We went over there and thought ла there was a course. So we went back again I felt ashamed that the ла secretary again should see me.|1|;;
171004|1|17|4|2|18|2|2|6|1|1|7|1|1|3|0|1|0|0|0|0|0|0|1|3|2|3|3|1|1|3|0|1|1|3|1|guilt|1|3|1710047|I was out with a friend in a place where it was very, very busy. ла When we wanted to go I bumped a person, who dropped his glass ла beer I offered a new one but he didn't accept it.|1|;;
171005|1|17|5|2|19|1|1|6|1|1|1|3|2|2|2|0|0|3|0|1|0|0|2|1|1|1|1|1|4|1|1|1|0|3|0|joy|2|2|1710051|It appeared that I gave correct answers to all questions during ла an examination of personality while I thought I performed very ла badly. Even now, I don't know how I managed it.|1|;;
171005|1|17|5|2|19|1|1|6|1|1|2|4|3|4|2|0|1|1|0|0|0|0|0|1|1|3|0|3|2|1|2|2|1|0|0|fear|3|4|1710052|My father was very angry with me, and I locked me up in the ла shower. Then my father knocked his fist through the door, I was ла scared to death.|1|;;
171005|1|17|5|2|19|1|1|6|1|1|3|2|3|4|3|0|2|2|1|0|1|1|1|1|1|3|0|0|2|1|2|3|1|3|1|anger|3|4|1710053|My sister borrowed some LP records for a party. She had left them ла in the car on curatao. Due to the heat they were crooked, so I ла couldn't play them again.|1|;;
171005|1|17|5|2|19|1|1|6|1|1|4|3|4|2|2|1|1|1|1|0|1|0|0|1|3|3|2|3|4|1|0|0|0|3|2|sadness|4|2|1710054|When my grandmother died, her life was heavy and her last hours ла were terrible.|1|;;
"171005|1|17|5|2|19|1|1|6|1|1|5|3|1|4|0|0|0|0|0|0|0|1|0|1|1|3|0|0|3|4|3|3|0|2|0|disgust|1|4|1710055|When I watched TV and saw a performance of \Prince\"" (a popidol). ла|Disgusting he'd better be a stallion.""|1|";;
171005|1|17|5|2|19|1|1|6|1|1|6|4|3|4|1|0|0|1|1|0|0|0|0|3|2|3|0|0|2|2|3|2|1|0|0|shame|3|4|1710056|We had arranged a beach party with 20 people. There my father got ла drunk I felt very ashamed.|1|;;
171005|1|17|5|2|19|1|1|6|1|1|7|3|3|4|2|1|0|1|1|0|1|0|1|3|2|3|1|1|1|3|3|1|2|2|2|guilt|3|4|1710057|When I flew out to my mother and made rude remarks because I felt ла so tense (studied too hard for an examination).|1|;;
171006|1|17|6|2|20|2|2|2|1|1|1|4|2|2|1|0|0|1|0|0|1|0|0|2|1|2|1|0|1|1|0|3|0|3|1|joy|2|2|1710061|Unofficially I was informed about my results of the final ла examination of the secondary school. A teacher wrote them up for ла me. When I went outside, I started crying with joy.|1|;;
171006|1|17|6|2|20|2|2|2|1|1|2|3|1|4|0|0|0|0|1|0|0|0|0|0|0|3|0|0|1|2|0|0|0|0|0|fear|1|4|1710062|I am thinking about death, the eternal of it, the unknown, the ла sense of being here. Often, laying in bed in the dark and quiet, ла the fear makes me feel dizzy.|1|;;
171006|1|17|6|2|20|2|2|2|1|1|3|3|1|4|1|0|2|1|1|0|0|0|0|3|2|3|3|3|2|1|0|0|1|2|0|anger|1|4|1710063|If they force me to eat something I don't like. For example, my ла parents always twaddle and whine, when I don't eat all the food.|1|;;
171006|1|17|6|2|20|2|2|2|1|1|4|3|3|2|0|0|0|0|1|0|0|0|0|1|3|3|0|0|0|3|0|3|0|0|0|sadness|3|2|1710064|I had to leave Den Helder and all friends and acquaintences, ла after having spend two weeks there with my friends.|1|;;
171006|1|17|6|2|20|2|2|2|1|1|5|4|2|1|0|0|0|0|0|0|0|0|0|1|0|3|0|0|0|4|0|0|0|0|0|disgust|2|1|1710065|Being on view in a meat-factory. Pigs being cut open, pigs being ла suspended from nods, blood everywhere, decompsition.|1|;;
171006|1|17|6|2|20|2|2|2|1|1|6|2|4|2|0|0|0|1|1|0|0|1|0|3|3|3|3|0|1|2|3|1|0|0|0|shame|4|2|1710066|When I have suffered a terrible fit of eating, that frequently ла occurs. Then I eat everything, I act like a glutton I eat big ла amounts of food, sometimes even half a loaf.|1|;;
171006|1|17|6|2|20|2|2|2|1|1|7|1|3|2|0|1|2|0|1|0|0|0|0|1|2|2|3|1|2|0|0|1|2|0|1|guilt|3|2|1710067|When my father (physically handicapped) asks me to do something ла and I raise several objections. Often I can fix it in few ла moments.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|1|4|4|3|1|0|1|0|0|0|0|0|0|2|2|1|1|1|2|4|1|3|3|1|0|joy|4|3|1710071|When the parents of my girlfriend gave permission to spend our ла holiday together.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|2|4|4|4|1|0|0|1|0|0|1|0|0|1|1|3|3|1|1|5|1|2|3|0|1|fear|4|4|1710072|When the relationship with my first girlfriend broke up and I ла realized it too late.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|3|3|2|3|1|0|0|1|0|0|0|1|0|1|2|3|2|2|2|4|3|2|1|0|0|anger|2|3|1710073|Someone who always took care for the key of the sportshall stayed ла away without letting us know. Next time he did as if nothing had ла happened.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|4|3|4|4|0|1|0|1|1|0|1|0|0|1|2|3|3|1|2|1|1|3|3|0|2|sadness|4|4|1710074|When my last relation broke up.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|5|4|1|3|0|0|1|1|0|0|0|1|0|1|1|3|2|1|3|4|0|2|0|0|0|disgust|1|3|1710075|When working in a chemical laundry, I saw rats and maggots in the ла washing.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|6|4|1|2|3|0|2|1|0|0|0|0|0|1|1|3|2|1|1|4|2|2|2|2|0|shame|1|2|1710076|When I forgot the birthday of my best friend and I innocently ла came to visit her one week later.|1|;;
171007|1|17|7|1|20|8|2|4|1|1|7|1|4|1|0|0|0|0|0|0|0|0|0|2|1|2|3|3|1|4|2|1|0|0|0|guilt|4|1|1710077|When I made love with a girl, which I don't really love. However ла I know that she loves me.|1|;;
171008|1|17|8|2|28|2|2|4|1|1|1|4|4|3|2|0|1|3|0|1|0|0|1|1|2|1|1|1|1|4|1|3|0|3|0|joy|4|3|1710081|When I passed the driving test (on the second try).|1|;;
171008|1|17|8|2|28|2|2|4|1|1|2|4|1|4|3|1|0|3|1|0|0|0|1|1|1|3|3|2|3|2|2|1|2|1|1|fear|1|4|1710082|I was walking in the wood at night with my boyfriend. Very ла romantic. Suddenly I heard a car driving very slowly with the ла lights out, it looked as if they were looking for something.|1|;;
171008|1|17|8|2|28|2|2|4|1|1|3|3|1|3|3|0|2|3|0|0|0|1|0|1|1|3|3|3|3|1|1|0|3|1|0|anger|1|3|1710083|I am a teacher in arts and crafts (boys from 15-16 years). for ла them it is obligatory and they dislike it. They tease me. When one of ла them cut up some material I flared up.|1|;;
171008|1|17|8|2|28|2|2|4|1|1|4|4|4|4|1|2|0|1|1|0|0|0|0|2|1|3|0|1|4|1|0|0|3|1|2|sadness|4|4|1710084|My sister was in coma for 3 months (due to a train accident). Now ла her brainfunctions are disturbed. She will never be able to walk ла and she can hardly talk.|1|;;
171008|1|17|8|2|28|2|2|4|1|1|5|4|4|4|4|2|2|2|1|0|1|1|1|2|1|3|3|1|2|1|3|1|1|1|3|disgust|4|4|1710085|I lived together with my boyfriend. One night he stayed away and ла next day he told me that he had chat up with another girl.|1|;;
171008|1|17|8|2|28|2|2|4|1|1|6|3|3|2|4|1|1|2|0|0|0|0|1|1|2|3|2|1|1|0|2|1|1|2|1|shame|3|2|1710086|I talk too much, cannot keep things secret. I promised a friend ла not to tell something to anybody. Neverthless, I did, and she got ла informed about it. I felt very ashamed.|1|;;
171008|1|17|8|2|28|2|2|4|1|1|7|3|3|2|2|1|0|1|1|0|0|0|0|1|2|3|3|2|1|4|0|2|2|2|1|guilt|3|2|1710087|My parents appreciate very much me and my boyfriend coming and ла have dinner with them at Christmas. However we decided to visit ла his parents. My mother was rather disappointed.|1|;;
171009|1|17|9|1|21|8|2|8|1|1|1|4|4|4|0|0|1|1|0|1|0|0|2|1|1|1|1|1|1|4|1|3|3|0|0|joy|4|4|1710091|When I started a relation with a girl, with whom I have fallen in ла love already some time ago.|1|;;
"171009|1|17|9|1|21|8|2|8|1|1|2|3|2|4|4|0|0|1|0|0|0|0|1|3|1|3|3|0|0|2|0|1|0|0|0|fear|2|4|1710092|Once sitting in the cinema, I became very anxious (watching a ла \cold\"" film). I do not know the reason.""|1|";;
171009|1|17|9|1|21|8|2|8|1|1|3|1|2|2|1|0|0|2|0|0|0|0|1|2|2|3|3|0|2|3|1|2|1|0|0|anger|2|2|1710093|I work for a journal. Once the lay-out came to nothing, due to ла thoughtlessness of some colleagues.|1|;;
171009|1|17|9|1|21|8|2|8|1|1|4|3|4|4|0|1|0|2|0|0|1|0|0|2|1|3|3|3|4|1|0|1|2|0|2|sadness|4|4|1710094|My mother was stuck by an apoplectic fit, was hemi-paralyzed and ла suffered an aphasia.|1|;;
171009|1|17|9|1|21|8|2|8|1|1|5|0|1|2|0|0|1|1|0|0|0|0|0|1|0|3|2|3|3|1|0|2|0|0|0|disgust|1|2|1710095|Each time I am confronted with reports about repression and ла torture.|1|;;
171009|1|17|9|1|21|8|2|8|1|1|6|3|4|4|3|0|2|0|0|0|0|0|2|3|1|3|1|1|1|5|1|1|3|0|0|shame|4|4|1710096|I wrote a letter to my father to ventilate my bottled up ла feelings. Afterwards I thought it was too negative.|1|;;
171009|1|17|9|1|21|8|2|8|1|1|7|4|4|4|3|1|0|0|1|0|0|0|0|3|2|3|3|1|1|1|2|1|1|0|1|guilt|4|4|1710097|I chatted up with a girl who I didn't love. She however was ла fallen in love with me. I felt responsible for her sorrow.|1|;;
171010|1|17|10|2|20|2|2|7|1|1|1|3|2|3|0|0|1|2|1|1|0|0|2|1|3|1|1|0|0|4|0|3|0|3|0|joy|2|3|1710101|I felt very happy when I heard I had passed the examination to ла move up to the second year course.|1|;;
171010|1|17|10|2|20|2|2|7|1|1|2|3|2|4|2|1|0|2|0|0|0|0|1|1|2|3|3|3|3|5|3|2|0|2|1|fear|2|4|1710102|On a holiday in France I made a walk in the woods all alone and ла very relaxed. Then a motorbike took me over and I saw the man ла watching all the time. Suddenly the man stood behing me and I ran ла away fast.|1|;;
171010|1|17|10|2|20|2|2|7|1|1|3|1|2|3|1|0|0|0|1|0|0|1|0|2|2|3|3|0|2|3|1|2|2|0|0|anger|2|3|1710103|I invited two friends. We should go out together. Those two girls ла kept talking about boys, chatting up etc. I bacame sick of it.|1|;;
171010|1|17|10|2|20|2|2|7|1|1|4|4|4|4|0|1|0|2|1|0|1|1|0|3|2|3|3|0|2|1|1|2|1|3|2|sadness|4|4|1710104|I felt very sad when my boyfriend wanted to break our ла relationship. Our relationship lasted two years, we shared ла everything and all this was finished.|1|;;
"171010|1|17|10|2|20|2|2|7|1|1|5|2|1|2|0|0|0|2|1|0|0|0|0|1|1|3|0|0|0|5|0|0|0|2|0|disgust|1|2|1710105|I broke an egg, with which there was something wrong, into a ла little cup. There was a thick white \wad\"" in it. I tried to take ла|it out and throw it in the sink.""|1|";;
171010|1|17|10|2|20|2|2|7|1|1|6|4|1|4|2|0|0|2|0|0|0|0|0|1|1|3|0|1|1|5|3|2|2|2|0|shame|1|4|1710106|When I was 10 years old I stained our bench with a fountain-pen, ла I tried to twin the cushions, but then there were colour nuances. ла Then my mother catched me, she saw it and became very angry.|1|;;
171010|1|17|10|2|20|2|2|7|1|1|7|4|2|3|0|0|0|1|1|0|0|0|0|1|2|3|2|2|1|5|3|2|1|2|0|guilt|2|3|1710107|I spend the night with my boyfriend, while there was also a ла friend of his. We all lay on the floor to sleep. When my ла boyfriend was fallen asleep the other boy and I started petting. ла After 15 minutes I felt miserable and awoke my boyfriend to tell ла him that.|1|;;
171011|1|17|11|2|21|2|2|2|1|1|1|4|4|4|2|1|1|2|0|1|1|0|0|1|2|1|1|1|2|4|0|0|0|0|2|joy|4|4|1710111|I liked to see off my aunt (from Zaire) to the airport. That ла appeared to be impossible because I had to go to school. For long ла time I wasn't sure if I could accompany her. Two days before the ла departure they told me I was allowed to miss school.|1|;;
171011|1|17|11|2|21|2|2|2|1|1|2|4|4|4|4|0|0|1|0|0|0|1|0|1|1|3|3|3|3|1|3|1|1|0|0|fear|4|4|1710112|I went to the ballet lessons with a little friend in the dark. On ла a very quiet place a boy approached us from behind and asked at ла what time the lesson would be finished. I gave him an avoiding ла answer, he took me up and wanted to run away with me.|1|;;
171011|1|17|11|2|21|2|2|2|1|1|3|2|3|1|1|0|1|1|0|0|0|0|0|2|1|3|3|2|2|5|3|2|1|1|0|anger|3|1|1710113|I was sleeping nicely until in the middle of the night when I became ла awake because a friend called me for some (in my opinion) ла nonsens reason.|1|;;
171011|1|17|11|2|21|2|2|2|1|1|4|3|4|4|2|1|2|2|0|0|0|0|0|2|2|3|1|1|4|5|1|3|3|0|1|sadness|4|4|1710114|My boyfriend with whom I had a longlasting relationship, fell in ла love with another girl, then he asked me something which implied ла that he loved that girl more than he loved me.|1|;;
171011|1|17|11|2|21|2|2|2|1|1|5|4|3|2|0|0|1|2|0|0|0|0|0|2|1|3|0|3|3|1|3|0|0|0|0|disgust|3|2|1710115|On school, during a fancy fair, there was a stand of amnesty ла international. There I read (for the first time) a description of ла the tortures of a woman, what they did to her.|1|;;
